Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;
2;Arcade;ArcadeCar-599904;2688;23;23;53.71313;300;39.96236;75;12.24532;0;0;
3;Arcade;ArcadeCar-599904;2635;23;23;52.70082;300;40.86559;75;10.80336;0;0;
4;Arcade;ArcadeCar-599904;2716;23;23;54.35355;300;39.85891;75;13.02956;0;0;
5;Arcade;ArcadeCar-599904;2599;23;23;51.9756;300;41.49178;75;9.654582;0;0;
6;Arcade;ArcadeCar-599904;2644;23;23;52.88772;300;40.77637;75;11.74428;0;0;
7;Arcade;ArcadeCar-599904;1512;14;23;300;300;42.90386;75;5.904335;0;0;
8;Arcade;ArcadeCar-599904;1529;14;23;300;300;42.3773;75;5.973853;0;0;
9;Arcade;ArcadeCar-599904;2648;23;23;52.94259;300;40.84637;75;11.04711;0;0;
10;Arcade;ArcadeCar-599904;1521;14;23;300;300;42.13121;75;6.389024;0;0;
11;Arcade;ArcadeCar-599904;2642;23;23;52.79993;300;40.59198;75;11.28682;0;0;
12;Arcade;ArcadeCar-599904;2651;23;23;53.08577;300;40.56829;75;11.76887;0;0;
13;Arcade;ArcadeCar-599904;1564;14;23;300;300;41.86053;75;6.987436;0;0;
14;Arcade;ArcadeCar-599904;2643;23;23;52.87965;300;40.84486;75;11.62565;0;0;
15;Arcade;ArcadeCar-599904;2643;23;23;52.86292;300;40.5841;75;11.00036;0;0;
16;Arcade;ArcadeCar-599904;2400;23;23;47.99508;300;44.56744;75;7.064359;0;0;
17;Arcade;ArcadeCar-599904;2461;23;23;49.22919;300;43.52167;75;7.91331;0;0;
18;Arcade;ArcadeCar-599904;1541;14;23;300;300;41.8374;75;6.416092;0;0;
19;Arcade;ArcadeCar-599904;1500;14;23;300;300;42.77851;75;6.191148;0;0;
20;Arcade;ArcadeCar-599904;2699;23;23;53.9433;300;39.97451;75;12.66704;0;0;
21;Arcade;ArcadeCar-599904;1526;14;23;300;300;42.47746;75;6.430653;0;0;
22;Arcade;ArcadeCar-599904;2669;23;23;53.38103;300;40.42266;75;11.0097;0;0;
23;Arcade;ArcadeCar-599904;2642;23;23;52.83199;300;40.84657;75;11.03562;0;0;
24;Arcade;ArcadeCar-599904;1516;14;23;300;300;42.6391;75;6.082167;0;0;
