Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;Obstacle Time
26;Arcade;ArcadeCar-299931;2285;17;17;45,70129;300;31,45476;75;3,696355;1;16;5,257922
27;Arcade;ArcadeCar-299931;2099;17;17;41,38172;300;33,94576;75;6,469998;1;16;0,0449896
28;Arcade;ArcadeCar-299931;2337;17;17;47,34065;300;30,07689;75;8,735547;3;17;2,984239
29;Arcade;ArcadeCar-299931;2228;17;17;44,55346;300;32,68574;75;5,615096;1;19;3,602364
30;Arcade;ArcadeCar-299931;2326;17;17;46,52159;300;30,43731;75;6,05297;5;22;2,703095
31;Arcade;ArcadeCar-299931;2376;17;17;47,52231;300;30,29183;75;7,92844;2;19;5,145661
32;Arcade;ArcadeCar-299931;2969;17;17;59,38245;300;24,62253;75;5,525141;4;19;12,83948
33;Arcade;ArcadeCar-299931;1957;17;17;38,81407;300;35,83595;75;4,232193;1;19;0,04325501
34;Arcade;ArcadeCar-299931;2338;17;17;47,08529;300;30,43351;75;6,762281;2;18;1,674266
35;Arcade;ArcadeCar-299931;2139;17;17;42,78009;300;33,7928;75;6,31546;2;22;0,2516428
36;Arcade;ArcadeCar-299931;2204;17;17;44,07996;300;32,71386;75;5,82478;3;21;1,957904
37;Arcade;ArcadeCar-299931;2667;17;17;53,33909;300;26,62878;75;5,185818;5;20;7,630794
38;Arcade;ArcadeCar-299931;2597;17;17;51,9367;300;27,84293;75;6,504594;3;22;8,973934
39;Arcade;ArcadeCar-299931;11110;17;17;222,1977;300;6,888841;75;3,223555;2;17;183,3299
40;Arcade;ArcadeCar-299931;2486;17;17;49,72575;300;29,26149;75;9,656836;3;21;2,450116
41;Arcade;ArcadeCar-299931;1990;17;17;39,79601;300;35,45071;75;7,164322;0;16;0
42;Arcade;ArcadeCar-299931;2125;17;17;42,49761;300;33,8646;75;5,762136;3;22;1,661223
43;Arcade;ArcadeCar-299931;2659;17;17;53,18407;300;26,90405;75;9,12666;4;17;10,78737
44;Arcade;ArcadeCar-299931;2583;17;17;51,65837;300;27,68199;75;9,258151;6;19;3,050669
45;Arcade;ArcadeCar-299931;2116;17;17;42,32227;300;33,93727;75;4,808105;3;18;0,884594
46;Arcade;ArcadeCar-299931;2122;17;17;42,44165;300;33,92375;75;6,401971;2;20;0,8991241
47;Arcade;ArcadeCar-299931;1852;17;17;37,03339;300;38,89545;75;3,185336;1;21;0,2157926
48;Arcade;ArcadeCar-299931;3536;17;17;70,72091;300;20,66734;75;4,657602;2;21;29,81555
49;Arcade;ArcadeCar-299931;2341;17;17;46,82192;300;31,11641;75;5,669472;2;18;4,242008
50;Arcade;ArcadeCar-299931;2034;17;17;40,68364;300;35,5731;75;2,581303;1;20;1,457022
0;Arcade;ArcadeCar-399980;2048;17;17;40,95464;300;35,02346;75;6,888999;1;17;0,0818888
1;Arcade;ArcadeCar-399980;1957;17;17;39,14267;300;36,36372;75;4,13985;3;22;0,5387375
2;Arcade;ArcadeCar-399980;2502;17;17;50,03755;300;29,14832;75;8,295412;3;19;4,135138
